"SYMBOL","PathwayID"
"YWHAE","hsa05203"
"STAT5B","hsa05203"
"IL6ST","hsa05203"
"PKM","hsa05203"
"HDAC5","hsa05203"
"YWHAH","hsa05203"
"MAPK1","hsa05203"
"SND1","hsa05203"
"DDB1","hsa05203"
"TRAF1","hsa05203"
"JAK3","hsa05203"
"TRAF2","hsa05203"
"JUN","hsa05203"
"CDKN1B","hsa05203"
"TRADD","hsa05203"
"HDAC8","hsa05203"
"IKBKG","hsa05203"
"BAX","hsa05203"
"HDAC6","hsa05203"
"NFKB1","hsa05203"
"CASP8","hsa05203"
"CCR5","hsa05203"
"CCNA1","hsa05203"
"CCND1","hsa05203"
"POLB","hsa05203"
"SKP2","hsa05203"
"HDAC4","hsa05203"
"YWHAZ","hsa05203"
"TBPL1","hsa05203"
"CASP3","hsa05203"
"SRC","hsa05203"
"RHOA","hsa05203"
"PSMC1","hsa05203"
"RBL2","hsa05203"
"CDKN1A","hsa05203"
"CDK2","hsa05203"
"SP100","hsa05203"
"USP7","hsa05203"
"CCR3","hsa05203"
"STAT3","hsa05203"
"UBE3A","hsa05203"
"PRKACG","hsa05203"
"GTF2H1","hsa05203"
"HLA-A","hsa05203"
"NRAS","hsa05203"
"PXN","hsa05203"
"CDK4","hsa05203"
"IRF3","hsa05203"
"VAC14","hsa05203"
"CCND3","hsa05203"
"CCNE2","hsa05203"
"RAC1","hsa05203"
"CDK1","hsa05203"
"GTF2E2","hsa05203"
"GRB2","hsa05203"
"EP300","hsa05203"
"GTF2A1L","hsa05203"
"ATF2","hsa05203"
"HDAC3","hsa05203"
"HDAC1","hsa05203"
"GTF2A2","hsa05203"
"YWHAQ","hsa05203"
"CREB1","hsa05203"
"CDC42","hsa05203"
"YWHAG","hsa05203"
"KRAS","hsa05203"
"GTF2A1","hsa05203"
"IRF7","hsa05203"
"HNRNPK","hsa05203"
"PRKACB","hsa05203"
"KAT2B","hsa05203"
"YWHAB","hsa05203"
"JAK1","hsa05203"
"CHD4","hsa05203"
"MAPK3","hsa05203"
"IRF9","hsa05203"
"RBPJL","hsa05203"
"REL","hsa05203"
"GTF2E1","hsa05203"
"TBP","hsa05203"
"HRAS","hsa05203"
"CDC20","hsa05203"
"GTF2H4","hsa05203"
"CREB3L1","hsa05203"
"MRPS18B","hsa05203"
"RANBP1","hsa05203"
"TRAF3","hsa05203"
"RB1","hsa05203"
"ATP6V0D2","hsa05203"
"GTF2B","hsa05203"
"CDK6","hsa05203"
"DDX3X","hsa05203"
"GTF2H3","hsa05203"
"TP53","hsa05203"
"MDM2","hsa05203"
"CDKN2A","hsa05203"
"RELA","hsa05203"
"PIK3R1","hsa05203"
"CREBBP","hsa05203"
"SNW1","hsa05203"
"PRKACA","hsa05203"
"PIK3CB","hsa05203"
"RBL1","hsa05203"
"CCNE1","hsa05203"
"KAT2A","hsa05203"
"CCND2","hsa05203"
"CCNA2","hsa05203"
"NFKBIA","hsa05203"
"ATP6V0D1","hsa05203"
"BAD","hsa05203"
"GTF2H2","hsa05203"
"HDAC2","hsa05203"
"RAB5A","hsa05132"
"CASP7","hsa05132"
"MAPK14","hsa05132"
"ACTB","hsa05132"
"CASP5","hsa05132"
"MAP3K7","hsa05132"
"MAPK1","hsa05132"
"CYFIP1","hsa05132"
"TNFRSF1A","hsa05132"
"PAK3","hsa05132"
"ACTR3","hsa05132"
"TRAF2","hsa05132"
"MYL12A","hsa05132"
"JUN","hsa05132"
"TRADD","hsa05132"
"CHUK","hsa05132"
"ARF6","hsa05132"
"VPS18","hsa05132"
"EXOC7","hsa05132"
"IKBKG","hsa05132"
"PIK3C3","hsa05132"
"BAX","hsa05132"
"FOS","hsa05132"
"RALA","hsa05132"
"GCC2","hsa05132"
"NFKB1","hsa05132"
"CASP8","hsa05132"
"RAB7A","hsa05132"
"ARPC4","hsa05132"
"ANXA2","hsa05132"
"TCF7L1","hsa05132"
"ARPC5","hsa05132"
"IRAK1","hsa05132"
"DCTN1","hsa05132"
"DYNLRB1","hsa05132"
"RAF1","hsa05132"
"ABI1","hsa05132"
"CASP3","hsa05132"
"BCL2","hsa05132"
"MYD88","hsa05132"
"TCF7L2","hsa05132"
"PLEKHM1","hsa05132"
"RHOA","hsa05132"
"M6PR","hsa05132"
"HSP90B1","hsa05132"
"IL6","hsa05132"
"KLC1","hsa05132"
"DYNC1I1","hsa05132"
"DYNC1I2","hsa05132"
"BIRC2","hsa05132"
"HSP90AB1","hsa05132"
"TAB3","hsa05132"
"ARPC1A","hsa05132"
"RILP","hsa05132"
"RIPK1","hsa05132"
"PODXL","hsa05132"
"BIRC3","hsa05132"
"MAPK9","hsa05132"
"TUBA1A","hsa05132"
"RAC1","hsa05132"
"FBXO22","hsa05132"
"FLNA","hsa05132"
"TNF","hsa05132"
"ARPC5L","hsa05132"
"NLRC4","hsa05132"
"FYCO1","hsa05132"
"TUBB2A","hsa05132"
"ROCK2","hsa05132"
"DYNC1H1","hsa05132"
"TXN","hsa05132"
"CDC42","hsa05132"
"TUBB3","hsa05132"
"IL1B","hsa05132"
"CYCS","hsa05132"
"RPS3","hsa05132"
"GAPDH","hsa05132"
"HSP90AA1","hsa05132"
"CXCL8","hsa05132"
"ARPC1B","hsa05132"
"RAB5C","hsa05132"
"MAPK3","hsa05132"
"EXOC2","hsa05132"
"TXN2","hsa05132"
"PFN1","hsa05132"
"DNM2","hsa05132"
"TAB1","hsa05132"
"MAPK13","hsa05132"
"CTNNB1","hsa05132"
"HRAS","hsa05132"
"MYC","hsa05132"
"MAPK8","hsa05132"
"TUBB4B","hsa05132"
"PAK1","hsa05132"
"TUBB","hsa05132"
"WASL","hsa05132"
"TUBA1B","hsa05132"
"VPS11","hsa05132"
"ACTR3B","hsa05132"
"AKT1","hsa05132"
"EXOC4","hsa05132"
"NLRP3","hsa05132"
"TUBA1C","hsa05132"
"AHNAK","hsa05132"
"MAPK10","hsa05132"
"MYL12B","hsa05132"
"VPS33A","hsa05132"
"RELA","hsa05132"
"TCF7","hsa05132"
"VPS39","hsa05132"
"PYCARD","hsa05132"
"SKP1","hsa05132"
"TRAF6","hsa05132"
"PIK3CB","hsa05132"
"ARPC2","hsa05132"
"CASP1","hsa05132"
"NFKBIA","hsa05132"
"VPS16","hsa05132"
"RHOB","hsa05132"
"ARPC3","hsa05132"
"DYNC1LI2","hsa05132"
"VPS41","hsa05132"
"PTPRC","hsa05132"
"CSE1L","hsa05132"
"LEF1","hsa05132"
"IKBKB","hsa05132"
"NCKAP1","hsa05132"
"PKN1","hsa05132"
"S100A10","hsa05132"
"ACTR2","hsa05132"
"MAPK1","hsa05212"
"MTOR","hsa05212"
"TGFBR2","hsa05212"
"CHUK","hsa05212"
"IKBKG","hsa05212"
"TGFBR1","hsa05212"
"BAX","hsa05212"
"RALA","hsa05212"
"NFKB1","hsa05212"
"CCND1","hsa05212"
"RAF1","hsa05212"
"CDKN1A","hsa05212"
"STAT3","hsa05212"
"MAPK9","hsa05212"
"CDK4","hsa05212"
"EGFR","hsa05212"
"RAC1","hsa05212"
"RAD51","hsa05212"
"E2F2","hsa05212"
"GADD45A","hsa05212"
"BRAF","hsa05212"
"RALBP1","hsa05212"
"CDC42","hsa05212"
"KRAS","hsa05212"
"E2F3","hsa05212"
"JAK1","hsa05212"
"MAPK3","hsa05212"
"E2F1","hsa05212"
"MAPK8","hsa05212"
"CASP9","hsa05212"
"SMAD2","hsa05212"
"AKT1","hsa05212"
"SMAD3","hsa05212"
"EGF","hsa05212"
"RB1","hsa05212"
"DDB2","hsa05212"
"CDK6","hsa05212"
"MAPK10","hsa05212"
"TP53","hsa05212"
"CDKN2A","hsa05212"
"BCL2L1","hsa05212"
"RELA","hsa05212"
"SMAD4","hsa05212"
"ERBB2","hsa05212"
"PIK3R1","hsa05212"
"ARHGEF6","hsa05212"
"PIK3CB","hsa05212"
"TGFB2","hsa05212"
"VEGFA","hsa05212"
"RPS6KB1","hsa05212"
"IKBKB","hsa05212"
"RALGDS","hsa05212"
"RAC2","hsa05212"
"STAT1","hsa05212"
"BRCA2","hsa05212"
"BAD","hsa05212"
"PLD1","hsa05212"
"MAPK14","hsa05135"
"ACTB","hsa05135"
"MAP3K7","hsa05135"
"MAPK1","hsa05135"
"CRKL","hsa05135"
"ACTR3","hsa05135"
"TRAF2","hsa05135"
"JUN","hsa05135"
"CHUK","hsa05135"
"ARF6","hsa05135"
"IKBKG","hsa05135"
"FOS","hsa05135"
"WASF2","hsa05135"
"IL2","hsa05135"
"NFKB1","hsa05135"
"ARPC4","hsa05135"
"ARPC5","hsa05135"
"IRAK1","hsa05135"
"WAS","hsa05135"
"NFATC1","hsa05135"
"PLCG1","hsa05135"
"CCL2","hsa05135"
"ARHGEF1","hsa05135"
"ITGA4","hsa05135"
"MYD88","hsa05135"
"SRC","hsa05135"
"RHOA","hsa05135"
"PTK2","hsa05135"
"IL6","hsa05135"
"LIMK1","hsa05135"
"ARPC1A","hsa05135"
"PKN2","hsa05135"
"PXN","hsa05135"
"MAPK9","hsa05135"
"VAV1","hsa05135"
"IRF3","hsa05135"
"RAC1","hsa05135"
"TNF","hsa05135"
"ARPC5L","hsa05135"
"NLRC4","hsa05135"
"ROCK2","hsa05135"
"ARHGEF7","hsa05135"
"CDC42","hsa05135"
"WIPF3","hsa05135"
"IL1B","hsa05135"
"ITGB1","hsa05135"
"ARHGEF28","hsa05135"
"CXCL8","hsa05135"
"DOCK1","hsa05135"
"WIPF2","hsa05135"
"ARPC1B","hsa05135"
"MAPK3","hsa05135"
"IL10","hsa05135"
"PTK2B","hsa05135"
"TAB1","hsa05135"
"MAPK13","hsa05135"
"MAPK8","hsa05135"
"WASL","hsa05135"
"VAV2","hsa05135"
"ACTR3B","hsa05135"
"AKT1","hsa05135"
"ROCK1","hsa05135"
"NLRP3","hsa05135"
"GSK3B","hsa05135"
"MAPK10","hsa05135"
"ITGA5","hsa05135"
"RELA","hsa05135"
"PIK3R1","hsa05135"
"PYCARD","hsa05135"
"TRAF6","hsa05135"
"PIK3CB","hsa05135"
"ARPC2","hsa05135"
"WIPF1","hsa05135"
"NFATC2","hsa05135"
"CASP1","hsa05135"
"NFKBIA","hsa05135"
"ARPC3","hsa05135"
"IKBKB","hsa05135"
"BAIAP2","hsa05135"
"PKN1","hsa05135"
"RAC2","hsa05135"
"FN1","hsa05135"
"ACTR2","hsa05135"
"ARHGEF12","hsa05135"
"MAPK1","hsa04150"
"MTOR","hsa04150"
"ATP6V1F","hsa04150"
"TNFRSF1A","hsa04150"
"SOS1","hsa04150"
"RRAGD","hsa04150"
"CHUK","hsa04150"
"LAMTOR5","hsa04150"
"LRP6","hsa04150"
"FLCN","hsa04150"
"STRADA","hsa04150"
"DEPDC5","hsa04150"
"LAMTOR1","hsa04150"
"CAB39L","hsa04150"
"WDR59","hsa04150"
"PTEN","hsa04150"
"IGF1","hsa04150"
"DDIT4","hsa04150"
"SKP2","hsa04150"
"RRAGC","hsa04150"
"TSC1","hsa04150"
"LAMTOR3","hsa04150"
"ATP6V1A","hsa04150"
"LAMTOR2","hsa04150"
"RAF1","hsa04150"
"ULK1","hsa04150"
"SEC13","hsa04150"
"SLC7A5","hsa04150"
"ULK2","hsa04150"
"STK11","hsa04150"
"RHOA","hsa04150"
"FZD5","hsa04150"
"MIOS","hsa04150"
"ATP6V1C2","hsa04150"
"FZD7","hsa04150"
"IRS1","hsa04150"
"ATP6V1E2","hsa04150"
"ATP6V1G1","hsa04150"
"NRAS","hsa04150"
"ATP6V1G2","hsa04150"
"ATP6V1B2","hsa04150"
"ATP6V1C1","hsa04150"
"ATP6V1D","hsa04150"
"WNT1","hsa04150"
"GRB2","hsa04150"
"TNF","hsa04150"
"DVL2","hsa04150"
"EIF4EBP1","hsa04150"
"LAMTOR4","hsa04150"
"BRAF","hsa04150"
"ATP6V1B1","hsa04150"
"SLC3A2","hsa04150"
"WNT7A","hsa04150"
"RRAGB","hsa04150"
"RRAGA","hsa04150"
"RHEB","hsa04150"
"KRAS","hsa04150"
"RPTOR","hsa04150"
"WNT10A","hsa04150"
"ATP6V1H","hsa04150"
"WNT3A","hsa04150"
"AKT1S1","hsa04150"
"LRP5","hsa04150"
"MAPK3","hsa04150"
"ATP6V1E1","hsa04150"
"EIF4E","hsa04150"
"HRAS","hsa04150"
"EIF4B","hsa04150"
"IGF1R","hsa04150"
"MLST8","hsa04150"
"WDR24","hsa04150"
"PRKCA","hsa04150"
"CAB39","hsa04150"
"AKT1","hsa04150"
"ATP6V1G3","hsa04150"
"INSR","hsa04150"
"GSK3B","hsa04150"
"DVL3","hsa04150"
"TSC2","hsa04150"
"RPS6","hsa04150"
"PIK3R1","hsa04150"
"EIF4E2","hsa04150"
"PIK3CB","hsa04150"
"SEH1L","hsa04150"
"DVL1","hsa04150"
"RPS6KB1","hsa04150"
"FZD1","hsa04150"
"IKBKB","hsa04150"
"SLC38A9","hsa04150"
"INS","hsa04150"
"NPRL2","hsa04150"
"VMP1","hsa04140"
"RB1CC1","hsa04140"
"MAP3K7","hsa04140"
"MAPK1","hsa04140"
"MAP1LC3B","hsa04140"
"MTOR","hsa04140"
"ATG3","hsa04140"
"RRAGD","hsa04140"
"UBA52","hsa04140"
"VPS18","hsa04140"
"PIK3C3","hsa04140"
"PTEN","hsa04140"
"RAB7A","hsa04140"
"DDIT4","hsa04140"
"RRAGC","hsa04140"
"TSC1","hsa04140"
"RPS27A","hsa04140"
"RAF1","hsa04140"
"ULK1","hsa04140"
"ATG101","hsa04140"
"BCL2","hsa04140"
"PLEKHM1","hsa04140"
"ULK2","hsa04140"
"STX17","hsa04140"
"IGBP1","hsa04140"
"LAMP1","hsa04140"
"STK11","hsa04140"
"WDFY3","hsa04140"
"ATG16L1","hsa04140"
"PIK3R4","hsa04140"
"IRS1","hsa04140"
"ATG5","hsa04140"
"PRKACG","hsa04140"
"BNIP3","hsa04140"
"NRAS","hsa04140"
"MAPK9","hsa04140"
"SUPT20H","hsa04140"
"ATG13","hsa04140"
"HMGB1","hsa04140"
"EIF2S1","hsa04140"
"NRBF2","hsa04140"
"HIF1A","hsa04140"
"RRAGB","hsa04140"
"RRAGA","hsa04140"
"RHEB","hsa04140"
"KRAS","hsa04140"
"RPTOR","hsa04140"
"C9orf72","hsa04140"
"GABARAPL2","hsa04140"
"PRKACB","hsa04140"
"WDR45B","hsa04140"
"AKT1S1","hsa04140"
"GABARAP","hsa04140"
"UVRAG","hsa04140"
"MAPK3","hsa04140"
"TAX1BP1","hsa04140"
"STX7","hsa04140"
"HRAS","hsa04140"
"OPTN","hsa04140"
"MAPK8","hsa04140"
"IGF1R","hsa04140"
"MLST8","hsa04140"
"GABARAPL1","hsa04140"
"VAMP8","hsa04140"
"VPS11","hsa04140"
"AKT1","hsa04140"
"PPP2CA","hsa04140"
"BECN1","hsa04140"
"MAPK10","hsa04140"
"TSC2","hsa04140"
"BCL2L1","hsa04140"
"VPS33A","hsa04140"
"ITPR1","hsa04140"
"SQSTM1","hsa04140"
"PIK3R1","hsa04140"
"VPS39","hsa04140"
"PPP2CB","hsa04140"
"MAP1LC3A","hsa04140"
"TRAF6","hsa04140"
"PRKACA","hsa04140"
"PIK3CB","hsa04140"
"AMBRA1","hsa04140"
"UBC","hsa04140"
"RAB1A","hsa04140"
"VPS16","hsa04140"
"UBB","hsa04140"
"RPS6KB1","hsa04140"
"VPS41","hsa04140"
"SH3GLB1","hsa04140"
"ATG12","hsa04140"
"INS","hsa04140"
"BAD","hsa04140"
"SNAP29","hsa04140"
"ATG14","hsa04140"
"POLD2","hsa03030"
"RNASEH2A","hsa03030"
"RFC2","hsa03030"
"POLD1","hsa03030"
"POLD3","hsa03030"
"POLE","hsa03030"
"POLA1","hsa03030"
"POLD4","hsa03030"
"RFC4","hsa03030"
"MCM6","hsa03030"
"PCNA","hsa03030"
"POLA2","hsa03030"
"MCM4","hsa03030"
"POLE4","hsa03030"
"PRIM2","hsa03030"
"MCM7","hsa03030"
"SSBP1","hsa03030"
"PRIM1","hsa03030"
"RFC3","hsa03030"
"RFC5","hsa03030"
"RPA2","hsa03030"
"LIG1","hsa03030"
"POLE3","hsa03030"
"RNASEH2B","hsa03030"
"FEN1","hsa03030"
"RPA1","hsa03030"
"POLE2","hsa03030"
"RFC1","hsa03030"
"MCM2","hsa03030"
"DNA2","hsa03030"
"MCM5","hsa03030"
"MCM3","hsa03030"
"RNASEH2C","hsa03030"
"SMARCC1","hsa05225"
"ARID1B","hsa05225"
"ACTB","hsa05225"
"SMARCA4","hsa05225"
"MAPK1","hsa05225"
"MTOR","hsa05225"
"TGFBR2","hsa05225"
"SOS1","hsa05225"
"APC","hsa05225"
"LRP6","hsa05225"
"TGFBR1","hsa05225"
"BAX","hsa05225"
"MET","hsa05225"
"PTEN","hsa05225"
"CCND1","hsa05225"
"ARID1A","hsa05225"
"TCF7L1","hsa05225"
"RAF1","hsa05225"
"PLCG1","hsa05225"
"TCF7L2","hsa05225"
"NFE2L2","hsa05225"
"SMARCB1","hsa05225"
"CDKN1A","hsa05225"
"FZD5","hsa05225"
"SMARCC2","hsa05225"
"KEAP1","hsa05225"
"FZD7","hsa05225"
"HMOX1","hsa05225"
"SMARCA2","hsa05225"
"NRAS","hsa05225"
"TXNRD2","hsa05225"
"ACTL6A","hsa05225"
"CDK4","hsa05225"
"HGF","hsa05225"
"EGFR","hsa05225"
"PHF10","hsa05225"
"DPF3","hsa05225"
"WNT1","hsa05225"
"GRB2","hsa05225"
"E2F2","hsa05225"
"SMARCD3","hsa05225"
"DVL2","hsa05225"
"GADD45A","hsa05225"
"BRAF","hsa05225"
"SMARCD1","hsa05225"
"APC2","hsa05225"
"WNT7A","hsa05225"
"NQO1","hsa05225"
"KRAS","hsa05225"
"E2F3","hsa05225"
"TERT","hsa05225"
"WNT10A","hsa05225"
"WNT3A","hsa05225"
"TXNRD1","hsa05225"
"LRP5","hsa05225"
"SMARCE1","hsa05225"
"MAPK3","hsa05225"
"GAB1","hsa05225"
"CTNNB1","hsa05225"
"HRAS","hsa05225"
"E2F1","hsa05225"
"MYC","hsa05225"
"ARID2","hsa05225"
"IGF1R","hsa05225"
"PRKCA","hsa05225"
"SMAD2","hsa05225"
"AKT1","hsa05225"
"SMAD3","hsa05225"
"RB1","hsa05225"
"DDB2","hsa05225"
"GSK3B","hsa05225"
"CDK6","hsa05225"
"TP53","hsa05225"
"DVL3","hsa05225"
"CDKN2A","hsa05225"
"BCL2L1","hsa05225"
"BRD7","hsa05225"
"SMAD4","hsa05225"
"SHC1","hsa05225"
"PIK3R1","hsa05225"
"TCF7","hsa05225"
"CSNK1A1","hsa05225"
"PIK3CB","hsa05225"
"TGFB2","hsa05225"
"AXIN2","hsa05225"
"DVL1","hsa05225"
"RPS6KB1","hsa05225"
"FZD1","hsa05225"
"PBRM1","hsa05225"
"LEF1","hsa05225"
"AXIN1","hsa05225"
"BAD","hsa05225"
"SMARCD2","hsa05225"
"MAPK14","hsa05205"
"ACTB","hsa05205"
"MAPK1","hsa05205"
"MTOR","hsa05205"
"ITGA2","hsa05205"
"ANK3","hsa05205"
"ESR1","hsa05205"
"SOS1","hsa05205"
"SDC4","hsa05205"
"ERBB4","hsa05205"
"EZR","hsa05205"
"MET","hsa05205"
"CCND1","hsa05205"
"IGF1","hsa05205"
"TIAM1","hsa05205"
"DROSHA","hsa05205"
"FGFR1","hsa05205"
"RAF1","hsa05205"
"PLCG1","hsa05205"
"CASP3","hsa05205"
"ARHGEF1","hsa05205"
"PPP1CA","hsa05205"
"CTTN","hsa05205"
"SRC","hsa05205"
"CD44","hsa05205"
"RHOA","hsa05205"
"CDKN1A","hsa05205"
"PDCD4","hsa05205"
"SDC1","hsa05205"
"STAT3","hsa05205"
"PTK2","hsa05205"
"FZD5","hsa05205"
"RDX","hsa05205"
"FZD7","hsa05205"
"PRKACG","hsa05205"
"THBS1","hsa05205"
"MSN","hsa05205"
"NRAS","hsa05205"
"PXN","hsa05205"
"VAV1","hsa05205"
"HGF","hsa05205"
"EGFR","hsa05205"
"FGF2","hsa05205"
"RAC1","hsa05205"
"WNT1","hsa05205"
"FLNA","hsa05205"
"GRB2","hsa05205"
"TNF","hsa05205"
"ROCK2","hsa05205"
"BRAF","hsa05205"
"HIF1A","hsa05205"
"WNT7A","hsa05205"
"CDC42","hsa05205"
"PPP1CB","hsa05205"
"KRAS","hsa05205"
"ITGB1","hsa05205"
"PRKACB","hsa05205"
"WNT10A","hsa05205"
"WNT3A","hsa05205"
"MAPK3","hsa05205"
"GAB1","hsa05205"
"SDC2","hsa05205"
"CD63","hsa05205"
"MAPK13","hsa05205"
"CTNNB1","hsa05205"
"HRAS","hsa05205"
"MYC","hsa05205"
"EIF4B","hsa05205"
"IGF1R","hsa05205"
"PAK1","hsa05205"
"PRKCA","hsa05205"
"SLC9A1","hsa05205"
"VAV2","hsa05205"
"SMAD2","hsa05205"
"AKT1","hsa05205"
"KDR","hsa05205"
"PPP1R12A","hsa05205"
"ROCK1","hsa05205"
"PTPN11","hsa05205"
"NANOG","hsa05205"
"TP53","hsa05205"
"MDM2","hsa05205"
"ITGA5","hsa05205"
"RPS6","hsa05205"
"ITPR1","hsa05205"
"ERBB2","hsa05205"
"PIK3R1","hsa05205"
"PRKACA","hsa05205"
"PIK3CB","hsa05205"
"TGFB2","hsa05205"
"IQGAP1","hsa05205"
"FRS2","hsa05205"
"ERBB3","hsa05205"
"CAV1","hsa05205"
"ITPR3","hsa05205"
"VEGFA","hsa05205"
"RPS6KB1","hsa05205"
"FZD1","hsa05205"
"ITGAV","hsa05205"
"CBL","hsa05205"
"MMP2","hsa05205"
"PPP1CC","hsa05205"
"MMP9","hsa05205"
"FN1","hsa05205"
"ARHGEF12","hsa05205"
"ZFP36","hsa05167"
"IL6ST","hsa05167"
"MAPK14","hsa05167"
"MAPK1","hsa05167"
"MAP1LC3B","hsa05167"
"MTOR","hsa05167"
"TNFRSF1A","hsa05167"
"ATG3","hsa05167"
"UBA52","hsa05167"
"CXCL1","hsa05167"
"TRAF2","hsa05167"
"JUN","hsa05167"
"TRADD","hsa05167"
"CHUK","hsa05167"
"IKBKG","hsa05167"
"PIK3C3","hsa05167"
"BAX","hsa05167"
"FOS","hsa05167"
"NFKB1","hsa05167"
"CASP8","hsa05167"
"CCR5","hsa05167"
"TYK2","hsa05167"
"CCND1","hsa05167"
"TCF7L1","hsa05167"
"RPS27A","hsa05167"
"NFATC1","hsa05167"
"RAF1","hsa05167"
"PLCG1","hsa05167"
"CASP3","hsa05167"
"GNB1","hsa05167"
"TCF7L2","hsa05167"
"SRC","hsa05167"
"CDKN1A","hsa05167"
"CXCL2","hsa05167"
"CCR3","hsa05167"
"STAT3","hsa05167"
"IL6","hsa05167"
"HLA-A","hsa05167"
"NRAS","hsa05167"
"MAPK9","hsa05167"
"CDK4","hsa05167"
"ANGPT2","hsa05167"
"IRF3","hsa05167"
"PREX1","hsa05167"
"FGF2","hsa05167"
"GNG10","hsa05167"
"RAC1","hsa05167"
"EP300","hsa05167"
"E2F2","hsa05167"
"HIF1A","hsa05167"
"PPP3CA","hsa05167"
"CREB1","hsa05167"
"KRAS","hsa05167"
"IRF7","hsa05167"
"E2F3","hsa05167"
"CYCS","hsa05167"
"GNB3","hsa05167"
"CXCL8","hsa05167"
"CXCL3","hsa05167"
"JAK1","hsa05167"
"MAPK3","hsa05167"
"IRF9","hsa05167"
"JAK2","hsa05167"
"MAPK13","hsa05167"
"CTNNB1","hsa05167"
"HRAS","hsa05167"
"E2F1","hsa05167"
"MYC","hsa05167"
"MAPK8","hsa05167"
"CALM3","hsa05167"
"CASP9","hsa05167"
"GNB5","hsa05167"
"ICAM1","hsa05167"
"TRAF3","hsa05167"
"AKT1","hsa05167"
"RB1","hsa05167"
"BECN1","hsa05167"
"GSK3B","hsa05167"
"CDK6","hsa05167"
"MAPK10","hsa05167"
"TP53","hsa05167"
"GNB2","hsa05167"
"IFNGR1","hsa05167"
"RELA","hsa05167"
"ITPR1","hsa05167"
"PIK3R1","hsa05167"
"CREBBP","hsa05167"
"TCF7","hsa05167"
"MAP1LC3A","hsa05167"
"PIK3CB","hsa05167"
"PPP3R1","hsa05167"
"UBC","hsa05167"
"NFATC2","hsa05167"
"ITPR3","hsa05167"
"NFKBIA","hsa05167"
"CCR1","hsa05167"
"UBB","hsa05167"
"VEGFA","hsa05167"
"LEF1","hsa05167"
"IKBKB","hsa05167"
"STAT1","hsa05167"
"ATG14","hsa05167"
"APPL1","hsa05210"
"MAPK1","hsa05210"
"MTOR","hsa05210"
"TGFBR2","hsa05210"
"SOS1","hsa05210"
"JUN","hsa05210"
"APC","hsa05210"
"TGFBR1","hsa05210"
"BAX","hsa05210"
"FOS","hsa05210"
"RALA","hsa05210"
"CCND1","hsa05210"
"TCF7L1","hsa05210"
"MSH6","hsa05210"
"RAF1","hsa05210"
"CASP3","hsa05210"
"BCL2","hsa05210"
"TCF7L2","hsa05210"
"RHOA","hsa05210"
"EREG","hsa05210"
"CDKN1A","hsa05210"
"NRAS","hsa05210"
"MAPK9","hsa05210"
"EGFR","hsa05210"
"RAC1","hsa05210"
"GRB2","hsa05210"
"GADD45A","hsa05210"
"MSH2","hsa05210"
"BRAF","hsa05210"
"APC2","hsa05210"
"KRAS","hsa05210"
"CYCS","hsa05210"
"MAPK3","hsa05210"
"CTNNB1","hsa05210"
"HRAS","hsa05210"
"MYC","hsa05210"
"MAPK8","hsa05210"
"CASP9","hsa05210"
"SMAD2","hsa05210"
"AKT1","hsa05210"
"SMAD3","hsa05210"
"EGF","hsa05210"
"DDB2","hsa05210"
"GSK3B","hsa05210"
"MAPK10","hsa05210"
"TP53","hsa05210"
"SMAD4","hsa05210"
"PIK3R1","hsa05210"
"TCF7","hsa05210"
"PIK3CB","hsa05210"
"TGFB2","hsa05210"
"AXIN2","hsa05210"
"RPS6KB1","hsa05210"
"LEF1","hsa05210"
"RALGDS","hsa05210"
"RAC2","hsa05210"
"AXIN1","hsa05210"
"BAD","hsa05210"
"STAT5B","hsa05161"
"MAPK14","hsa05161"
"MAP3K7","hsa05161"
"MAPK1","hsa05161"
"TGFBR2","hsa05161"
"DDB1","hsa05161"
"STAT4","hsa05161"
"JAK3","hsa05161"
"SOS1","hsa05161"
"JUN","hsa05161"
"CHUK","hsa05161"
"IKBKG","hsa05161"
"TGFBR1","hsa05161"
"BAX","hsa05161"
"FOS","hsa05161"
"NFKB1","hsa05161"
"CASP8","hsa05161"
"CCNA1","hsa05161"
"TYK2","hsa05161"
"ATP6AP1","hsa05161"
"YWHAZ","hsa05161"
"IRAK1","hsa05161"
"NFATC1","hsa05161"
"RAF1","hsa05161"
"CASP3","hsa05161"
"BCL2","hsa05161"
"MYD88","hsa05161"
"SRC","hsa05161"
"CDKN1A","hsa05161"
"CDK2","hsa05161"
"STAT3","hsa05161"
"APAF1","hsa05161"
"IL6","hsa05161"
"NRAS","hsa05161"
"MAPK9","hsa05161"
"IRF3","hsa05161"
"CCNE2","hsa05161"
"PCNA","hsa05161"
"GRB2","hsa05161"
"EP300","hsa05161"
"E2F2","hsa05161"
"TNF","hsa05161"
"ATF2","hsa05161"
"BRAF","hsa05161"
"YWHAQ","hsa05161"
"CREB1","hsa05161"
"KRAS","hsa05161"
"IRF7","hsa05161"
"E2F3","hsa05161"
"CYCS","hsa05161"
"YWHAB","hsa05161"
"CXCL8","hsa05161"
"JAK1","hsa05161"
"MAPK3","hsa05161"
"PTK2B","hsa05161"
"JAK2","hsa05161"
"TAB1","hsa05161"
"MAPK13","hsa05161"
"HRAS","hsa05161"
"E2F1","hsa05161"
"MYC","hsa05161"
"MAPK8","hsa05161"
"CASP9","hsa05161"
"CREB3L1","hsa05161"
"PRKCA","hsa05161"
"TRAF3","hsa05161"
